xOrder_ID,Customer_ID,Customer_Name,Order_Date,Product,Quantity,Price,Discount,Total_Amount,Payment_Method,Shipping_Address,Status
1245,C004,Alice Brown,2023-04-19,Tablet,4,500,0.27,1460.0,PayPal,"Los Angeles, CA",Pending
1246,C009,James Taylor,2023-07-23,Keyboard,2,100,0.02,196.0,PayPal,"Miami, FL",Shipped
1247,C005,Charlie White,2023-03-28,Phone,5,800,0.05,3800.0,Bank Transfer,"New York, NY",Pending
1248,C006,Emma Davis,2024-02-30,Printer,1,250,0.3,175.0,,"San Francisco, CA",Pending
1249,C008,Olivia Martinez,2023-04-09,Mouse,3,50,0.04,144.0,,"Miami, FL",Returned
1250,C006,Emma Davis,2023-12-24,Mouse,4,50,0.07,186.0,Cryptocurrency,"Houston, TX",Cancelled
1251,C008,Olivia Martinez,2024-02-30,Tablet,4,500,0.3,1400.0,,"Denver, CO",Returned
1252,C006,Emma Davis,2023-09-17,Camera,5,600,0.21,2981.84,Cryptocurrency,"Atlanta, GA",Cancelled
1253,C006,Emma Davis,2023-04-21,Camera,2,600,0.12,1056.0,PayPal,"San Francisco, CA",Cancelled
1254,C007,David Wilson,2023-08-17,Tablet,4,500,0.15,1700.0,Bank Transfer,"Atlanta, GA",Delivered
1255,C001,John Doe,2023-01-05,Smartwatch,5,200,0.28,720.0,Cryptocurrency,"Denver, CO",Shipped
1256,C001,John Doe,2023-08-02,Camera,-1,600,0.22,-468.0,,,Delivered
1257,C002,Jane Smith,2023-04-12,Phone,5,800,0.23,3080.0,PayPal,"Miami, FL",Cancelled
1258,C007,,2023-09-21,Monitor,5,300,0.28,1080.0,PayPal,,Delivered
1259,C006,Emma Davis,2023-03-11,Phone,5,800,0.3,2800.0,Bank Transfer,"Atlanta, GA",Cancelled
1260,C002,Jane Smith,2023-03-19,Laptop,5,1200,0.17,4980.0,,"Atlanta, GA",Delivered
1261,C007,David Wilson,2023-07-07,Monitor,2,300,0.16,504.0,PayPal,"Houston, TX",Shipped
1262,C006,Emma Davis,2023-10-24,Monitor,3,300,0.12,792.0,PayPal,"Denver, CO",Shipped
1263,C003,Bob Johnson,2023-09-16,Camera,2,600,0.2,960.0,Credit Card,"Houston, TX",Returned
1264,C006,,2023-10-13,Headphones,1,150,0.03,145.5,Bank Transfer,"Atlanta, GA",Shipped
1265,C010,Sophia Anderson,2024-02-30,Phone,3,800,0.27,1752.0,Credit Card,"Houston, TX",Pending
1266,C010,Sophia Anderson,2023-08-14,Phone,3,800,0.21,1896.0,Credit Card,"Boston, MA",Pending
1267,C005,Charlie White,2023-09-02,Printer,5,250,0.15,1062.5,Credit Card,"Chicago, IL",Returned
1268,C001,John Doe,2023-01-03,Keyboard,5,100,0.21,324.5,Bank Transfer,"Denver, CO",Cancelled
1269,C006,Emma Davis,2023-12-07,Printer,3,250,0.12,660.0,,"Miami, FL",Delivered
1270,C006,Emma Davis,2023-12-28,Headphones,5,150,0.18,615.0,PayPal,"Denver, CO",Pending
1271,C006,Emma Davis,2023-07-27,Phone,1,800,0.07,744.0,,"Seattle, WA",Returned
1272,C002,Jane Smith,2023-02-10,Laptop,5,1200,0.06,5640.0,PayPal,,Cancelled
1273,C008,Olivia Martinez,2023-04-06,Laptop,1,1200,0.13,1044.0,Bank Transfer,"Chicago, IL",Cancelled
1274,C004,Alice Brown,2023-10-24,Keyboard,2,100,0.17,166.0,Bank Transfer,"Los Angeles, CA",Cancelled
1275,C002,Jane Smith,2023-09-30,Mouse,4,50,0.13,174.0,,"Houston, TX",Shipped
1276,C001,John Doe,2023-01-17,Printer,1,250,0.01,247.5,,"Seattle, WA",Pending
1277,C008,Olivia Martinez,2023-01-16,Laptop,2,1200,0.07,2232.0,PayPal,"Houston, TX",Returned
1278,C003,Bob Johnson,2023-10-01,Laptop,5,1200,0.07,5580.0,Bank Transfer,"Miami, FL",Returned
1279,C004,Alice Brown,2023-08-23,Camera,4,600,0.12,1772.27,PayPal,,Returned
1280,C009,James Taylor,2023-02-03,Phone,1,800,0.6,320.0,Bank Transfer,"Houston, TX",Returned
1281,C007,David Wilson,2023-10-31,Tablet,4,500,0.08,2066.94,,"San Francisco, CA",Returned
1282,C003,Bob Johnson,2023-02-02,Smartwatch,5,200,0.07,930.0,PayPal,"New York, NY",Pending
1283,C008,Olivia Martinez,2023-03-15,Smartwatch,2,200,0.24,304.0,Credit Card,"Denver, CO",Pending
1284,C006,Emma Davis,2023-11-09,Keyboard,2,100,0.02,196.0,Credit Card,"Chicago, IL",Pending
1285,C004,Alice Brown,2023-06-03,Printer,3,250,0.03,591.63,,"Seattle, WA",Delivered
1286,C004,Alice Brown,2023-06-20,Camera,3,600,0.27,1314.0,Cryptocurrency,"Atlanta, GA",Pending
1287,C009,James Taylor,2023-04-12,Camera,2,600,0.11,1068.0,PayPal,"Houston, TX",Shipped
1288,C001,John Doe,2023-08-27,Printer,4,250,0.25,750.0,PayPal,"New York, NY",Delivered
1289,C002,Jane Smith,2023-01-06,Headphones,1,150,0.24,114.0,,"Seattle, WA",Delivered
1290,C006,Emma Davis,2023-05-02,Mouse,5,50,0.04,240.0,Credit Card,"Boston, MA",Cancelled
1291,C009,James Taylor,2023-07-07,Keyboard,2,100,0.18,164.0,Credit Card,"San Francisco, CA",Delivered
1292,C003,Bob Johnson,2023-07-24,Monitor,3,300,0.18,738.0,PayPal,"Houston, TX",Shipped
1293,C004,Alice Brown,2023-07-26,Keyboard,4,100,0.17,332.0,Bank Transfer,"Houston, TX",Shipped
1294,C001,John Doe,2023-12-07,Tablet,3,500,0.14,1290.0,,"Miami, FL",Pending
1295,C007,David Wilson,2023-08-05,Camera,2,600,0.08,1104.0,Cryptocurrency,"Seattle, WA",Pending
1296,C004,Alice Brown,2023-06-11,Laptop,2,1200,0.08,2208.0,,"Miami, FL",Delivered
1297,C008,Olivia Martinez,2023-11-13,Camera,1,600,0.05,570.0,Cryptocurrency,"Atlanta, GA",Cancelled
1298,C005,Charlie White,2023-07-09,Camera,1,600,0.1,540.0,Bank Transfer,"Denver, CO",Shipped
1299,C009,James Taylor,2023-03-01,Keyboard,1,100,0.22,78.0,PayPal,"Houston, TX",Cancelled
1300,C004,Alice Brown,2023-11-30,Smartwatch,4,200,0.09,430.91,,"Denver, CO",Returned
1301,C006,Emma Davis,2023-08-08,Tablet,4,500,0.18,1640.0,PayPal,"Boston, MA",Pending
1302,C001,John Doe,2023-10-20,Laptop,2,1200,0.24,1824.0,,"New York, NY",Pending
1303,C007,David Wilson,2023-08-29,Headphones,4,150,0.09,546.0,PayPal,"Chicago, IL",Shipped
1304,C007,David Wilson,2023-01-28,Printer,4,250,0.02,684.35,,"Atlanta, GA",Delivered
1305,C005,Charlie White,2023-09-05,Monitor,4,300,0.12,1056.0,Cryptocurrency,"Houston, TX",Delivered
1306,C004,,2023-09-26,Camera,5,600,0.08,2760.0,Cryptocurrency,"New York, NY",Cancelled
1307,C005,Charlie White,2023-10-13,Printer,5,250,0.19,1320.15,Bank Transfer,"Los Angeles, CA",Delivered
1308,C006,Emma Davis,2023-03-23,Headphones,5,150,0.13,652.5,Credit Card,"Boston, MA",Returned
1309,C002,Jane Smith,2023-05-29,Monitor,2,300,0.24,456.0,PayPal,,Cancelled
1310,C009,James Taylor,2023-09-30,Printer,1,250,0.06,235.0,Credit Card,"Houston, TX",Returned
1311,C004,Alice Brown,2023-04-24,Smartwatch,1,200,0.01,198.0,Cryptocurrency,"Houston, TX",Shipped
1312,C010,Sophia Anderson,2023-12-19,Laptop,1,1200,0.1,1080.0,,"Chicago, IL",Delivered
1313,C007,David Wilson,2023-01-05,Tablet,4,500,0.27,1460.0,Cryptocurrency,"Houston, TX",Cancelled
1314,C008,Olivia Martinez,2023-12-28,Monitor,2,300,0.03,582.0,PayPal,"Los Angeles, CA",Delivered
1315,C005,Charlie White,2023-02-07,Tablet,5,500,0.02,2450.0,Cryptocurrency,"Miami, FL",Shipped
1316,C002,Jane Smith,2023-02-03,Phone,5,800,0.09,3640.0,,"Chicago, IL",Returned
1317,C002,Jane Smith,2023-02-28,Tablet,2,500,0.02,980.0,Bank Transfer,"New York, NY",Cancelled
1318,C002,Jane Smith,2023-12-13,Printer,4,250,0.15,850.0,Bank Transfer,"Miami, FL",Pending
1319,C006,Emma Davis,2023-11-16,Mouse,2,50,0.16,84.0,Cryptocurrency,"Los Angeles, CA",Returned
1320,C006,Emma Davis,2023-04-01,Mouse,1,50,0.11,44.5,Cryptocurrency,"Denver, CO",Returned
1321,C003,Bob Johnson,2023-05-08,Mouse,1,50,0.23,38.5,Bank Transfer,"Miami, FL",Cancelled
1322,C005,Charlie White,2023-02-17,Laptop,2,1200,0.08,2208.0,PayPal,,Cancelled
1323,C002,Jane Smith,2023-06-18,Headphones,-1,150,0.29,-106.5,,"Los Angeles, CA",Shipped
1324,C003,,2023-01-04,Phone,3,800,0.19,1944.0,Bank Transfer,"Boston, MA",Cancelled
1325,C002,Jane Smith,2023-05-23,Tablet,2,500,0.12,1137.57,Cryptocurrency,"Boston, MA",Cancelled
1326,C010,,2023-05-14,Smartwatch,4,200,0.17,664.0,Credit Card,"New York, NY",Pending
1327,C010,Sophia Anderson,2024-02-30,Mouse,3,50,0.09,136.5,Bank Transfer,"New York, NY",Returned
1328,C001,John Doe,2023-11-18,Phone,3,800,0.24,1824.0,Credit Card,"Denver, CO",Pending
1329,C010,,2023-08-03,Tablet,3,500,0.05,1425.0,,"Boston, MA",Delivered
1330,C001,John Doe,2023-01-22,Printer,1,250,0.02,179.77,PayPal,"Seattle, WA",Returned
1331,C007,David Wilson,2023-05-14,Smartwatch,3,200,0.3,420.0,Credit Card,"Boston, MA",Returned
1332,C005,Charlie White,2023-06-06,Headphones,4,150,0.18,492.0,Cryptocurrency,,Shipped
1333,C010,Sophia Anderson,2023-09-04,Keyboard,2,100,0.0,200.0,,"Chicago, IL",Delivered
1334,C010,Sophia Anderson,2023-02-05,Mouse,4,50,0.27,146.0,Cryptocurrency,"Miami, FL",Returned
1335,C002,Jane Smith,2023-03-10,Camera,3,600,0.2,1440.0,Cryptocurrency,,Pending
1336,C002,,2023-03-11,Camera,1,600,0.13,522.0,,"New York, NY",Delivered
1337,C007,David Wilson,2023-09-12,Headphones,1,150,0.25,112.5,Credit Card,"Houston, TX",Shipped
1338,C008,Olivia Martinez,2023-04-16,Smartwatch,4,200,0.29,568.0,PayPal,"Boston, MA",Delivered
1339,C005,Charlie White,2023-04-09,Smartwatch,5,200,0.23,770.0,Cryptocurrency,"Miami, FL",Delivered
1340,C004,Alice Brown,2023-06-04,Laptop,1,1200,0.03,1164.0,Cryptocurrency,"Los Angeles, CA",Delivered
1341,C008,Olivia Martinez,2023-09-03,Smartwatch,5,200,0.25,750.0,Cryptocurrency,"Denver, CO",Delivered
1342,C002,,2023-06-23,Monitor,1,300,0.23,231.0,PayPal,"Denver, CO",Delivered
1343,C005,Charlie White,2023-08-17,Laptop,-1,1200,0.18,-984.0,,"Seattle, WA",Cancelled
1344,C006,Emma Davis,2023-08-10,Printer,3,250,0.09,682.5,Credit Card,"Houston, TX",Returned
1345,C001,John Doe,2023-10-03,Camera,5,600,0.01,2970.0,Credit Card,"Atlanta, GA",Delivered
1346,C001,John Doe,2023-04-19,Laptop,3,1200,0.02,3942.44,Credit Card,"San Francisco, CA",Shipped
1347,C009,James Taylor,2023-03-01,Phone,4,800,0.2,2560.0,Bank Transfer,"Denver, CO",Shipped
1348,C005,Charlie White,2023-02-24,Monitor,3,300,0.07,837.0,PayPal,"Denver, CO",Pending
1349,C008,Olivia Martinez,2023-04-30,Smartwatch,1,200,0.14,172.0,PayPal,,Delivered
1350,C007,David Wilson,2023-09-27,Phone,2,800,0.23,1232.0,PayPal,"New York, NY",Returned
1351,C001,John Doe,2023-04-04,Tablet,4,500,0.2,1600.0,,"Atlanta, GA",Cancelled
1352,C008,Olivia Martinez,2023-10-17,Mouse,3,50,0.25,112.5,,"Atlanta, GA",Pending
1353,C007,,2023-12-25,Laptop,2,1200,0.15,2040.0,Bank Transfer,"Atlanta, GA",Pending
1354,C008,Olivia Martinez,2023-08-09,Camera,1,600,0.25,450.0,Cryptocurrency,,Cancelled
1355,C002,Jane Smith,2023-07-23,Smartwatch,5,200,0.19,810.0,PayPal,"San Francisco, CA",Cancelled
1356,C004,Alice Brown,2023-12-29,Camera,4,600,0.01,2376.0,,,Pending
1357,C007,David Wilson,2023-02-21,Keyboard,3,100,0.26,222.0,Cryptocurrency,"Miami, FL",Shipped
1358,C002,Jane Smith,2023-04-21,Laptop,5,1200,0.06,5640.0,PayPal,"Seattle, WA",Cancelled
1359,C003,Bob Johnson,2023-06-19,Smartwatch,3,200,0.13,522.0,Bank Transfer,,Cancelled
1360,C009,James Taylor,2023-08-29,Headphones,2,150,0.28,216.0,Bank Transfer,"Los Angeles, CA",Pending
1361,C004,Alice Brown,2023-03-03,Headphones,4,150,0.22,468.0,Bank Transfer,"Seattle, WA",Delivered
1362,C006,Emma Davis,2023-07-16,Keyboard,-1,100,0.2,-80.0,PayPal,"San Francisco, CA",Pending
1363,C002,Jane Smith,2023-09-10,Mouse,2,50,0.47,53.0,PayPal,,Delivered
1364,C009,James Taylor,2023-02-25,Keyboard,4,100,0.02,392.0,PayPal,"New York, NY",Shipped
1365,C008,Olivia Martinez,2023-03-25,Phone,1,800,0.27,609.69,Credit Card,"Los Angeles, CA",Returned
1366,C004,Alice Brown,2023-02-08,Headphones,5,150,0.16,630.0,Bank Transfer,,Cancelled
1367,C005,Charlie White,2023-06-07,Smartwatch,3,200,0.05,570.0,PayPal,"Chicago, IL",Returned
1368,C002,Jane Smith,2023-05-17,Mouse,5,50,0.23,192.5,Cryptocurrency,"Seattle, WA",Returned
1369,C006,Emma Davis,2023-07-25,Tablet,3,500,0.19,1215.0,Cryptocurrency,,Delivered
1370,C004,Alice Brown,2023-05-20,Camera,5,600,0.26,2220.0,Bank Transfer,"New York, NY",Pending
1371,C006,Emma Davis,2024-02-30,Tablet,2,500,0.09,910.0,,"Denver, CO",Cancelled
1372,C008,Olivia Martinez,2023-04-29,Printer,1,250,0.1,225.0,Cryptocurrency,"Miami, FL",Returned
1373,C002,Jane Smith,2023-08-09,Phone,3,800,0.29,1704.0,PayPal,"Los Angeles, CA",Shipped
1374,C003,Bob Johnson,2023-07-22,Monitor,3,300,0.47,477.0,Credit Card,"Seattle, WA",Delivered
1375,C010,Sophia Anderson,2023-09-17,Tablet,3,500,0.06,1410.0,Bank Transfer,"Seattle, WA",Pending
1376,C009,James Taylor,2023-05-21,Phone,4,800,0.1,2880.0,Bank Transfer,"Seattle, WA",Returned
1377,C010,Sophia Anderson,2023-03-22,Laptop,5,1200,0.12,5280.0,Credit Card,"New York, NY",Delivered
1378,C007,David Wilson,2023-06-11,Printer,2,250,0.17,415.0,PayPal,"San Francisco, CA",Pending
1379,C006,Emma Davis,2023-05-28,Phone,4,800,0.08,2944.0,PayPal,"Atlanta, GA",Cancelled
1380,C004,Alice Brown,2023-10-23,Monitor,4,300,0.1,1080.0,Cryptocurrency,"Chicago, IL",Returned
1381,C008,Olivia Martinez,2023-06-24,Tablet,4,500,0.49,1020.0,,"Atlanta, GA",Delivered
1382,C002,,2023-01-25,Keyboard,2,100,0.14,172.0,,"Seattle, WA",Delivered
1383,C010,Sophia Anderson,2023-11-26,Tablet,5,500,0.07,2325.0,Credit Card,"Houston, TX",Cancelled
1384,C008,Olivia Martinez,2023-08-16,Monitor,3,300,0.23,693.0,PayPal,,Delivered
1385,C001,John Doe,2023-09-19,Printer,5,250,0.15,1062.5,,"Miami, FL",Cancelled
1386,C004,,2023-07-08,Headphones,5,150,0.08,690.0,Bank Transfer,,Returned
1387,C002,Jane Smith,2023-03-25,Mouse,4,50,0.18,164.0,,"Atlanta, GA",Pending
1388,C007,David Wilson,2023-12-19,Keyboard,3,100,0.25,225.0,PayPal,,Returned
1389,C001,John Doe,2023-01-18,Laptop,2,1200,0.07,2232.0,,"Seattle, WA",Cancelled
1390,C001,John Doe,2023-07-16,Printer,3,250,0.25,562.5,Cryptocurrency,"Seattle, WA",Delivered
1391,C003,Bob Johnson,2023-07-23,Laptop,1,1200,0.05,1140.0,,"Houston, TX",Pending
1392,C005,Charlie White,2023-05-19,Smartwatch,2,200,0.04,384.0,Credit Card,,Shipped
1393,C007,David Wilson,2023-09-16,Smartwatch,2,200,0.01,396.0,PayPal,"San Francisco, CA",Cancelled
1394,C007,David Wilson,2023-08-26,Laptop,5,1200,0.0,6000.0,,"Seattle, WA",Pending
1395,C004,Alice Brown,2023-07-27,Mouse,4,50,0.09,182.0,Credit Card,"Boston, MA",Pending
1396,C006,Emma Davis,2023-06-04,Keyboard,3,100,0.03,291.0,Bank Transfer,"Boston, MA",Cancelled
1397,C001,John Doe,2023-07-22,Printer,5,250,0.18,1025.0,PayPal,"Seattle, WA",Cancelled
1398,C009,James Taylor,2023-04-25,Smartwatch,-1,200,0.02,-196.0,,"Boston, MA",Shipped
1399,C009,James Taylor,2023-12-16,Camera,5,600,0.29,1097.0,,"Atlanta, GA",Returned
1400,C007,David Wilson,2023-06-29,Headphones,1,150,0.38,93.0,Credit Card,"Atlanta, GA",Delivered
1401,C008,Olivia Martinez,2023-04-25,Laptop,3,1200,0.0,3600.0,Bank Transfer,"Houston, TX",Returned
1402,C010,Sophia Anderson,2023-08-11,Headphones,3,150,0.21,355.5,Cryptocurrency,"San Francisco, CA",Cancelled
1403,C005,Charlie White,2023-09-26,Keyboard,2,100,0.08,184.0,Bank Transfer,"Boston, MA",Returned
1404,C009,James Taylor,2023-09-20,Tablet,2,500,0.07,930.0,Bank Transfer,"Denver, CO",Cancelled
1405,C007,David Wilson,2023-06-01,Keyboard,5,100,0.04,480.0,,"San Francisco, CA",Shipped
1406,C005,Charlie White,2023-10-02,Smartwatch,4,200,0.06,752.0,,"San Francisco, CA",Cancelled
1407,C009,James Taylor,2023-12-19,Keyboard,4,100,0.23,308.0,,"Houston, TX",Pending
1408,C009,James Taylor,2023-06-05,Printer,2,250,0.26,370.0,,"Miami, FL",Returned
1409,C004,Alice Brown,2023-09-11,Laptop,3,1200,0.25,2700.0,Credit Card,"Chicago, IL",Pending
1410,C010,Sophia Anderson,2023-10-06,Smartwatch,2,200,0.15,340.0,PayPal,"Atlanta, GA",Shipped
1411,C006,,2023-03-10,Headphones,4,150,0.27,438.0,Bank Transfer,"Boston, MA",Returned
1412,C010,Sophia Anderson,2023-08-06,Tablet,4,500,0.24,807.86,Bank Transfer,"Denver, CO",Shipped
1413,C008,Olivia Martinez,2023-07-29,Mouse,2,50,0.11,89.0,Credit Card,"Los Angeles, CA",Cancelled
1414,C009,James Taylor,2023-09-22,Camera,4,600,0.19,1944.0,Bank Transfer,"Chicago, IL",Cancelled
1415,C006,Emma Davis,2023-11-08,Smartwatch,5,200,0.19,810.0,Credit Card,"Houston, TX",Shipped
1416,C004,Alice Brown,2023-04-21,Smartwatch,1,200,0.24,152.0,Cryptocurrency,"Denver, CO",Cancelled
1417,C003,Bob Johnson,2023-11-27,Mouse,1,50,0.05,47.5,Credit Card,"Atlanta, GA",Delivered
1418,C010,Sophia Anderson,2023-07-15,Smartwatch,5,200,0.22,780.0,Cryptocurrency,"Boston, MA",Cancelled
1419,C010,Sophia Anderson,2023-09-25,Laptop,1,1200,0.05,1140.0,,"Boston, MA",Returned
1420,C007,David Wilson,2023-05-14,Headphones,1,150,0.25,112.5,,"Los Angeles, CA",Pending
1421,C006,Emma Davis,2023-06-17,Phone,1,800,0.27,584.0,PayPal,"San Francisco, CA",Returned
1422,C002,Jane Smith,2023-06-14,Mouse,5,50,0.14,204.12,Cryptocurrency,"Miami, FL",Cancelled
1423,C009,James Taylor,2023-06-18,Phone,2,800,0.29,1136.0,Bank Transfer,,Pending
1424,C002,Jane Smith,2023-02-01,Monitor,4,300,0.25,900.0,Cryptocurrency,"Miami, FL",Delivered
1425,C010,Sophia Anderson,2023-07-09,Smartwatch,5,200,0.11,890.0,,"Miami, FL",Cancelled
1426,C004,Alice Brown,2023-08-06,Laptop,3,1200,0.24,2736.0,Cryptocurrency,,Pending
1427,C010,Sophia Anderson,2024-02-30,Laptop,3,1200,0.15,3060.0,Credit Card,"Boston, MA",Shipped
1428,C009,James Taylor,2023-04-24,Headphones,3,150,0.14,387.0,Bank Transfer,"Atlanta, GA",Delivered
1429,C006,Emma Davis,2023-04-05,Mouse,4,50,0.22,156.0,Cryptocurrency,"Seattle, WA",Returned
1430,C003,Bob Johnson,2023-07-11,Phone,3,800,0.16,2016.0,PayPal,"Boston, MA",Cancelled
1431,C006,Emma Davis,2023-01-10,Camera,5,600,0.12,2640.0,Credit Card,"Miami, FL",Delivered
1432,C005,Charlie White,2023-04-19,Smartwatch,4,200,0.16,672.0,,"Atlanta, GA",Cancelled
1433,C001,John Doe,2023-10-27,Camera,3,600,0.13,1566.0,Credit Card,"San Francisco, CA",Cancelled
1433,C001,John Doe,2023-10-27,Camera,3,600,0.13,1566.0,Credit Card,"San Francisco, CA",Cancelled
1434,C007,David Wilson,2023-10-21,Keyboard,1,100,0.01,99.0,Cryptocurrency,"Denver, CO",Pending
1435,C007,David Wilson,2023-12-13,Phone,4,800,0.05,3040.0,,"San Francisco, CA",Delivered
1436,C007,David Wilson,2024-02-30,Tablet,4,500,0.4,1200.0,Credit Card,"Denver, CO",Delivered
1437,C005,Charlie White,2023-02-16,Phone,2,800,0.19,1296.0,Credit Card,"Denver, CO",Pending
1438,C006,Emma Davis,2023-08-31,Monitor,4,300,0.18,984.0,Credit Card,"Atlanta, GA",Pending
1439,C010,Sophia Anderson,2023-03-20,Keyboard,5,100,0.27,365.0,Bank Transfer,"Chicago, IL",Pending
1440,C005,Charlie White,2023-05-20,Printer,2,250,0.24,380.0,,"Miami, FL",Delivered
1441,C010,Sophia Anderson,2023-09-02,Tablet,5,500,0.21,1975.0,,"Seattle, WA",Returned
1442,C009,James Taylor,2023-06-04,Laptop,5,1200,0.3,4200.0,PayPal,"Los Angeles, CA",Cancelled
1443,C007,David Wilson,2023-05-13,Laptop,2,1200,0.3,1680.0,PayPal,"Miami, FL",Shipped
1444,C003,Bob Johnson,2023-07-11,Smartwatch,-1,200,0.18,-164.0,Credit Card,"New York, NY",Delivered
1445,C006,Emma Davis,2024-02-30,Printer,3,250,0.28,540.0,Credit Card,"Miami, FL",Delivered
1446,C005,Charlie White,2023-03-31,Laptop,2,1200,0.05,2280.0,Credit Card,"Seattle, WA",Pending
1447,C007,David Wilson,2023-05-17,Printer,2,250,0.16,420.0,PayPal,,Cancelled
1448,C003,Bob Johnson,2024-02-30,Mouse,2,50,0.17,83.0,Cryptocurrency,"Denver, CO",Returned
1449,C009,James Taylor,2023-02-22,Tablet,4,500,0.07,1860.0,Credit Card,"Seattle, WA",Returned
1450,C003,Bob Johnson,2023-10-06,Phone,2,800,0.05,1520.0,,"Houston, TX",Delivered
1451,C010,Sophia Anderson,2023-07-28,Keyboard,1,100,0.06,94.0,Cryptocurrency,"Seattle, WA",Pending
1452,C001,John Doe,2023-05-03,Smartwatch,2,200,0.13,348.0,PayPal,"Boston, MA",Cancelled
1453,C004,Alice Brown,2023-10-20,Monitor,4,300,0.04,1152.0,Cryptocurrency,"Seattle, WA",Delivered
1454,C006,Emma Davis,2023-07-07,Tablet,2,500,0.07,930.0,Cryptocurrency,"Boston, MA",Delivered
1455,C009,James Taylor,2023-03-11,Monitor,1,300,0.2,240.0,PayPal,"Boston, MA",Returned
1456,C005,Charlie White,2023-08-23,Printer,2,250,0.05,475.0,PayPal,"Denver, CO",Returned
1457,C010,Sophia Anderson,2023-10-10,Smartwatch,4,200,0.24,500.86,Cryptocurrency,"Los Angeles, CA",Cancelled
1458,C008,Olivia Martinez,2023-01-10,Keyboard,5,100,0.25,375.0,,"Houston, TX",Delivered
1459,C003,Bob Johnson,2023-09-27,Tablet,1,500,0.22,390.0,Credit Card,"Miami, FL",Delivered
1460,C003,Bob Johnson,2023-09-05,Headphones,1,150,0.04,144.0,Bank Transfer,"Boston, MA",Shipped
1461,C008,Olivia Martinez,2023-09-18,Laptop,1,1200,0.29,852.0,Bank Transfer,"Chicago, IL",Cancelled
1462,C006,Emma Davis,2023-12-18,Smartwatch,4,200,0.08,736.0,Bank Transfer,"New York, NY",Pending
1463,C007,David Wilson,2023-03-15,Printer,5,250,0.03,1212.5,Bank Transfer,"Houston, TX",Delivered
1464,C004,,2023-08-15,Monitor,1,300,0.02,294.0,,"San Francisco, CA",Cancelled
1465,C001,John Doe,2023-09-21,Phone,2,800,0.3,1120.0,Credit Card,"Los Angeles, CA",Delivered
1466,C010,Sophia Anderson,2023-04-25,Monitor,3,300,0.27,657.0,Bank Transfer,"Chicago, IL",Returned
1467,C010,Sophia Anderson,2023-07-08,Laptop,2,1200,0.07,2232.0,Bank Transfer,,Returned
1468,C004,Alice Brown,2023-02-28,Keyboard,3,100,0.29,213.0,,"Atlanta, GA",Shipped
1469,C007,David Wilson,2023-02-04,Printer,3,250,0.25,764.49,PayPal,"Atlanta, GA",Delivered
1470,C004,Alice Brown,2023-02-15,Headphones,1,150,0.09,136.5,Cryptocurrency,"Atlanta, GA",Pending
1471,C005,Charlie White,2023-07-23,Mouse,3,50,0.09,136.5,,"Boston, MA",Delivered
1472,C003,Bob Johnson,2023-08-08,Tablet,3,500,0.21,1185.0,Credit Card,"Houston, TX",Delivered
1473,C006,Emma Davis,2023-07-23,Headphones,5,150,0.09,682.5,PayPal,,Delivered
1474,C007,David Wilson,2023-01-29,Mouse,4,50,0.08,184.0,Credit Card,"Los Angeles, CA",Delivered
1475,C007,David Wilson,2023-06-11,Phone,3,800,0.02,2298.98,,"San Francisco, CA",Delivered
1476,C005,,2023-04-28,Laptop,3,1200,0.16,3024.0,Bank Transfer,"Chicago, IL",Shipped
1477,C008,Olivia Martinez,2023-06-18,Laptop,5,1200,0.39,3660.0,PayPal,"Denver, CO",Delivered
1478,C005,Charlie White,2023-11-18,Printer,4,250,0.18,866.08,,"Houston, TX",Returned
1479,C006,Emma Davis,2023-07-31,Laptop,1,1200,0.12,1056.0,Bank Transfer,"Seattle, WA",Shipped
1480,C010,Sophia Anderson,2023-04-20,Tablet,3,500,0.07,1395.0,,"San Francisco, CA",Returned
1481,C006,,2023-09-17,Headphones,2,150,0.29,213.0,Credit Card,"Atlanta, GA",Delivered
1482,C001,John Doe,2023-09-08,Phone,3,800,0.17,1992.0,Bank Transfer,"Denver, CO",Shipped
1483,C008,Olivia Martinez,2023-11-25,Smartwatch,4,200,0.15,680.0,Credit Card,"Miami, FL",Returned
1484,C001,John Doe,2023-08-10,Camera,5,600,0.18,2460.0,,"Atlanta, GA",Cancelled
1485,C006,Emma Davis,2023-06-28,Tablet,1,500,0.06,470.0,,"Miami, FL",Shipped
1486,C005,Charlie White,2023-03-18,Monitor,3,300,0.12,792.0,,"Denver, CO",Returned
1487,C010,Sophia Anderson,2023-04-16,Tablet,2,500,0.23,770.0,Bank Transfer,"Atlanta, GA",Delivered
1488,C001,John Doe,2023-11-20,Smartwatch,4,200,0.24,608.0,,"Denver, CO",Pending
1489,C005,Charlie White,2023-10-21,Phone,4,800,0.06,3008.0,Credit Card,"Boston, MA",Cancelled
1490,C003,,2023-04-16,Printer,5,250,0.05,1187.5,Bank Transfer,"Los Angeles, CA",Delivered
1491,C004,Alice Brown,2023-07-21,Headphones,2,150,0.29,213.0,,"San Francisco, CA",Cancelled
1492,C001,John Doe,2023-10-17,Monitor,2,300,0.17,498.0,Cryptocurrency,"Boston, MA",Cancelled
1493,C003,Bob Johnson,2023-01-20,Phone,1,800,0.54,368.0,Credit Card,"Atlanta, GA",Pending
1494,C009,James Taylor,2023-07-05,Smartwatch,3,200,0.12,528.0,,"Atlanta, GA",Shipped
